Customer_ID,customer_name,customer_email,customer_phone,Address,City,State,Zipcode,Country,Age,Gender,Income,Customer_Segment,Feedback,Ratings,order_id,product_id
34162,Allison Hartman,David51@gmail.com,7587590000.0,30460 Sullivan Estate Apt. 558,Birmingham,England,21995,UK,20,Male,Low,Regular,Good,4.0,5466718,29859
34190,Chris Li,William49@gmail.com,4365336600.0,6734 Gail Flats Apt. 634,Chicago,Connecticut,70647,USA,34,Female,High,Premium,Good,4.0,2483191,89984
34194,Mary Hill,Nicole33@gmail.com,8793822000.0,17664 Valencia Loop,Berlin,Berlin,27645,Germany,31,Female,Medium,Regular,Bad,1.0,2309562,71163
34196,Joshua Yang,Daniel40@gmail.com,9487586000.0,033 Contreras Ports,Wollongong,New South Wales,71285,Australia,20,Male,Medium,New,Excellent,5.0,1289207,12432
34208,Eric Hayes,Bernard44@gmail.com,4409603600.0,767 Underwood Crest Suite 449,Hamburg,Berlin,71935,Germany,26,Male,Medium,Regular,Good,3.0,2784688,99484
34211,Daniel Vargas,Emma37@gmail.com,6920422000.0,33268 Rice Street,Portsmouth,England,75893,UK,19,Female,Medium,Regular,Average,2.0,3796952,85034
34235,Joshua Atkins,Susan83@gmail.com,8836043000.0,3230 Briana Vista Apt. 784,Chicago,Connecticut,87351,USA,34,Male,Medium,New,Good,3.0,1313133,64896
34244,John David,Amber93@gmail.com,7325700600.0,3416 Charles Pine Apt. 491,Calgary,Ontario,61732,Canada,22,Male,High,Regular,Good,3.0,2996196,47832
34252,Christine Zimmerman,William39@gmail.com,2037396200.0,7846 Wilson Villages,Sydney,New South Wales,1721,Australia,20,Male,Medium,New,Excellent,5.0,6630583,85687
34267,Angela Chase,Michael63@gmail.com,7708713500.0,288 David Street Suite 046,Frankfurt,Berlin,23386,Germany,22,Male,Medium,Regular,Average,2.0,8722206,57688
34268,Jenna Adams,Amber54@gmail.com,9799529000.0,1785 Evans Neck Apt. 099,Oshawa,Ontario,47636,Canada,24,Male,Medium,Regular,Average,2.0,9098846,45404
34279,Adam Hull,Michelle28@gmail.com,2479582500.0,407 Fox Lock Apt. 644,San Francisco,Maine,51265,USA,26,Male,High,Regular,Good,4.0,2420415,35208
34283,Charles Brown,Kimberly60@gmail.com,6032810000.0,675 Heather Village,Nashville,Nevada,89807,USA,26,Male,Low,New,Good,3.0,9159076,46415
34294,Kurt Miles,Ruth33@gmail.com,9154423000.0,04621 Leroy Gardens,Cardiff,England,99532,UK,46,Female,Medium,New,Excellent,4.0,4633900,81843
34300,Stephen Hickman,Bonnie3@gmail.com,7610296300.0,90902 Morrow Branch,Portsmouth,England,71679,UK,19,Male,Medium,Regular,Average,2.0,8850163,44674
34312,Andrew Davila,Erin7@gmail.com,3635792000.0,7451 Graves Parkway,New York,Kansas,44159,USA,23,Female,Medium,New,Excellent,4.0,1081842,17390
34314,Brian Morgan,Gina38@gmail.com,9783018000.0,7653 Fields Stravenue,San Francisco,Maine,19815,USA,26,Female,High,Regular,Excellent,4.0,8245049,90052
34319,Pedro Meadows,Ryan11@gmail.com,4130011400.0,1441 Sutton Key,Bendigo,New South Wales,39050,Australia,60,Male,Low,New,Excellent,5.0,3102336,13528
34335,Lauren Adams,Ronnie15@gmail.com,1773852000.0,27351 Martinez Knoll Apt. 564,Winnipeg,Ontario,50034,Canada,20,Male,Medium,Premium,Average,2.0,1534839,84396
34337,Jaime Huang,Wayne68@gmail.com,3075037200.0,532 Sarah Oval,Plymouth,England,23072,UK,46,Male,Medium,New,Excellent,4.0,7116314,37407
34340,Ashley George,Carla84@gmail.com,3941181400.0,220 Watson Prairie Suite 790,Nottingham,England,12269,UK,30,Male,Medium,New,Average,2.0,5376618,94581
34342,Nancy Costa,Michael24@gmail.com,9649315000.0,879 Lee Road Suite 013,Saskatoon,Ontario,42292,Canada,20,Female,Medium,Regular,Good,4.0,3170522,60190
34350,Patrick Thompson,Thomas91@gmail.com,8154925000.0,292 Bryant Center Apt. 112,Perth,New South Wales,34730,Australia,20,Male,Low,Regular,Bad,1.0,7000406,66112
34352,Mary Harris,Francis8@gmail.com,7878823400.0,37969 Alvarez Mills,Essen,Berlin,77993,Germany,29,Male,Low,Premium,Good,4.0,7141091,62857
34353,Stephanie Yates,Jack40@gmail.com,3971088100.0,34762 Tina Parks,Perth,New South Wales,48368,Australia,64,Male,Low,New,Excellent,5.0,1735534,73911
34354,Katie Smith,William42@gmail.com,6779933700.0,072 Brown Lights Suite 399,Quebec City,Ontario,48183,Canada,46,Female,High,Regular,Excellent,4.0,6642039,62297
34371,Jamie Park,Matthew33@gmail.com,9388825000.0,366 Chris Groves,Chicago,Connecticut,87125,USA,34,Female,Medium,Regular,Good,4.0,2673255,17332
34380,Lisa Harris,Kent29@gmail.com,9562904000.0,77164 Vicki Pine,Mesa,Idaho,83552,USA,24,Female,Medium,Premium,Good,4.0,1495200,63864
34383,Madison Cowan,Steven12@gmail.com,8325260300.0,65056 Pierce Loaf Suite 549,Birmingham,England,88400,UK,52,Male,Low,Regular,Bad,1.0,6946080,94283
34386,Cindy Malone,Deborah35@gmail.com,6361227300.0,046 Nicole Springs,Regina,Ontario,77598,Canada,69,Male,Low,Regular,Average,2.0,8701903,75735
34387,Mark White,Jeffrey73@gmail.com,5173267000.0,976 Kane Stravenue Apt. 862,Fort Worth,New Mexico,11009,USA,19,Male,Medium,New,Excellent,4.0,8523917,45745
34393,Drew Rowland,Daniel58@gmail.com,4865786000.0,337 Michael Points,Minneapolis,Connecticut,6012,USA,62,Male,Medium,Premium,Excellent,4.0,8564182,17317
34402,Amanda Wilkerson,Natalie27@gmail.com,8938323000.0,6075 Benjamin Ports Suite 015,San Francisco,Maine,76871,USA,26,Female,High,Regular,Good,3.0,6277196,16214
34405,James Fields,Lauren48@gmail.com,6637462500.0,1342 Pierce Crest,Portsmouth,England,17686,UK,19,Female,Medium,Regular,Excellent,5.0,5775181,22952
34427,Marcus Brown,Bethany74@gmail.com,8533400000.0,646 Brown Shores,New York,Kentucky,42394,USA,22,Male,Medium,Regular,Average,2.0,7324237,28895
34471,Brittany Johnson,Wendy74@gmail.com,2468684000.0,8249 Sanders Mews,Chicago,Connecticut,25925,USA,34,Male,High,Regular,Good,4.0,8005518,77684
34480,Angela Rodriguez,Larry98@gmail.com,2637778700.0,3556 Phillips Plains Apt. 205,Wichita,West Virginia,25804,USA,20,Female,Low,New,Bad,1.0,9766650,23121
34498,Kyle Horton,Ashley61@gmail.com,3760445000.0,192 Gallagher Valleys,Winnipeg,Ontario,52705,Canada,46,Male,Low,Regular,Excellent,4.0,5751304,35400
34499,Nicholas Mccarty,Ronald46@gmail.com,3811159000.0,095 Meghan Oval,Frankfurt,Berlin,23030,Germany,22,Male,Medium,Regular,Average,2.0,1045267,15847
34504,Joshua Fowler,Benjamin26@gmail.com,2575420000.0,0323 Tiffany Plaza Suite 362,Fort Worth,New Mexico,36119,USA,19,Male,High,New,Excellent,4.0,8057377,98552
34506,Jennifer Hill,Ethan93@gmail.com,4592021500.0,40106 Young Station,London,Ontario,29081,Canada,50,Female,Medium,New,Good,3.0,4351155,18007
34521,Edwin Bradford,Melinda10@gmail.com,1125250700.0,59755 White Manor,Portsmouth,England,39425,UK,24,Male,Medium,Regular,Excellent,4.0,4089455,10830
34522,Peggy Clark,James19@gmail.com,5928129500.0,262 Dawson Hills Apt. 506,Edmonton,Ontario,5642,Canada,56,Male,Medium,Regular,Excellent,5.0,3732628,93123
34523,Rick Mathews,Amanda28@gmail.com,5723369000.0,968 Amber Curve Suite 513,Belfast,England,57557,UK,42,Male,Low,Premium,Good,4.0,6265261,84066
34524,Brian Smith DDS,John64@gmail.com,4933340700.0,54579 Jared Stravenue,Cologne,Berlin,59447,Germany,68,Female,Low,Premium,Average,2.0,1966304,58136
34541,April Gates,James65@gmail.com,8205893600.0,839 West Shore,Belfast,England,66189,UK,46,Female,Low,Regular,Average,2.0,4418684,29825
34542,William Rose,Michael51@gmail.com,2606390500.0,35546 Briana Mission Apt. 843,Fort Worth,New Mexico,53109,USA,19,Male,Medium,New,Average,2.0,4830116,54608
34552,William Garcia DVM,Steven22@gmail.com,4684248600.0,86440 Galloway Glen,San Francisco,Maine,97731,USA,26,Male,High,Regular,Bad,1.0,8047342,51918
34564,Alexander Clark,Maria56@gmail.com,2060458200.0,845 Hailey Light Apt. 994,Leicester,England,15740,UK,26,Male,Medium,Regular,Good,3.0,4494771,66090
34565,Jennifer Luna,Tamara60@gmail.com,2050721800.0,63169 Linda Forks Apt. 088,London,England,53346,UK,20,Female,High,New,Bad,1.0,9484139,55061
34566,Daniel Miller,Jamie63@gmail.com,8872262000.0,474 Frank Trafficway,Ballarat,New South Wales,53460,Australia,47,Male,Medium,Regular,Average,2.0,2055807,10957
34573,Derek Gutierrez,Kara18@gmail.com,3723411200.0,8720 Jessica Junctions Apt. 163,Canberra,New South Wales,61306,Australia,20,Female,High,New,Good,4.0,5038504,94395
34593,Eric Rodriguez,Jorge25@gmail.com,8482195500.0,0020 Timothy Corner Apt. 797,Essen,Berlin,7670,Germany,42,Female,Medium,Premium,Excellent,5.0,7659654,65873
34604,Taylor Russell,Marc100@gmail.com,1413612700.0,1623 Daniel Springs,Frankfurt,Berlin,8136,Germany,22,Female,Medium,Regular,Excellent,5.0,4609694,53296
34609,Brandon Guzman,Anthony65@gmail.com,5331570700.0,9066 Taylor Track Suite 981,Townsville,New South Wales,79312,Australia,22,Female,High,Regular,Excellent,4.0,1217533,41262
34610,Richard Baxter,Meredith5@gmail.com,5495117000.0,6818 Brandon Route Suite 039,Duisburg,Berlin,99395,Germany,20,Male,Medium,Regular,Bad,1.0,9787485,94838
34616,Teresa Walker,Mark90@gmail.com,8752779000.0,4010 Rosales Forks Apt. 323,St. John's,Ontario,97510,Canada,20,Female,Medium,New,Excellent,5.0,8375452,31372
34624,Christy Allen,Christina12@gmail.com,3649066200.0,05713 Graves Haven Apt. 868,Melbourne,New South Wales,84227,Australia,26,Male,Low,Regular,Good,3.0,3599569,29765
34627,Michael Grant,Ryan89@gmail.com,7598714000.0,1267 Amy Rue Apt. 505,Portsmouth,England,95529,UK,19,Male,Medium,Regular,Excellent,4.0,3498072,95504
34628,Michael Williams,Nicole45@gmail.com,3900657400.0,58180 Meghan Springs,Newcastle,New South Wales,16148,Australia,54,Male,Low,Regular,Average,2.0,9042458,95691
34631,Jackson Smith,David96@gmail.com,8228766700.0,66605 Alvarado Stravenue,Mesa,Massachusetts,1308,USA,20,Male,High,Regular,Good,4.0,5767882,85910
34651,Amanda Smith,Juan83@gmail.com,5474228700.0,50439 Nicole Radial Apt. 192,Quebec City,Ontario,31417,Canada,18,Female,Medium,Regular,Excellent,5.0,8507189,77879
34667,Madison Duncan,Ryan43@gmail.com,8115173400.0,13251 Vanessa Lane,Atlanta,Florida,34555,USA,37,Male,Medium,Regular,Good,4.0,1021097,14891
34668,Heather Jenkins,Stephanie50@gmail.com,5459490300.0,94180 Joshua Shoals,Newcastle,New South Wales,99789,Australia,44,Male,Medium,Regular,Good,3.0,5157677,63605
34694,Lori Garcia,Sierra37@gmail.com,9080835000.0,645 Katie Mountain Apt. 165,Jacksonville,Florida,32725,USA,43,Male,Low,Regular,Excellent,5.0,5049302,59847
34700,Diana Blackburn,Rodney31@gmail.com,5922237400.0,2930 Luis Lodge Apt. 318,Liverpool,England,3878,UK,46,Male,Medium,Regular,Average,2.0,9004909,13238
34704,Herbert Brown,Dennis58@gmail.com,9460037000.0,7682 Jeffrey Ports Apt. 148,Colorado Springs,Indiana,46722,USA,26,Female,Low,Regular,Good,4.0,1749914,43794
34726,Kelly Johnson,Erin74@gmail.com,4735329000.0,294 Donald Street Suite 100,Manchester,England,7047,UK,46,Male,Medium,Regular,Excellent,5.0,5050888,66541
34734,Courtney Dawson,Lindsay35@gmail.com,9724092000.0,386 Jacqueline Squares,Memphis,Utah,84661,USA,20,Male,High,Regular,Average,2.0,1647217,14585
34738,Patricia Rice,Lindsey99@gmail.com,3848733200.0,60817 Stark Flats Apt. 721,Victoria,Ontario,35569,Canada,22,Female,Low,Regular,Good,4.0,5325816,41582
34750,Terri White,Timothy42@gmail.com,3263218200.0,09178 Walsh Canyon,Albury-Wodonga,New South Wales,5384,Australia,46,Male,Low,Regular,Excellent,5.0,2574271,40137
34758,Taylor Torres,Michelle98@gmail.com,8574963000.0,90483 Francisco Forest,Sheffield,England,26325,UK,52,Male,Low,Regular,Average,2.0,6190898,83430
34770,Sarah Young,Anita85@gmail.com,6121287000.0,34288 Timothy Court,Boston,Georgia,20586,USA,23,Male,High,Regular,Good,4.0,4631449,29634
34771,Nancy Fleming,Kevin76@gmail.com,4583376000.0,627 Smith Mills Suite 577,Adelaide,New South Wales,17407,Australia,20,Male,High,Regular,Bad,1.0,3028863,40123
34787,Melanie Mayer,William78@gmail.com,2939384300.0,2282 Stephen Vista Suite 430,Boston,Georgia,1989,USA,23,Male,High,Regular,Average,2.0,7057729,81679
34792,Andrea Michael,Robert62@gmail.com,1860828200.0,3530 Thomas Springs Suite 142,Bochum,Berlin,17994,Germany,46,Female,Medium,Regular,Excellent,4.0,6634874,95963
34794,Lisa Jensen,Lisa66@gmail.com,1838398000.0,593 Jordan Port Suite 151,Chicago,Connecticut,15828,USA,20,Male,Low,New,Average,2.0,3277558,29758
34798,Daniel Schwartz DVM,William10@gmail.com,9927987000.0,5187 Foster Creek Suite 314,Frankfurt,Berlin,73950,Germany,22,Female,Medium,New,Good,3.0,2298513,57908
34801,Crystal Allen,Tracy79@gmail.com,4977145300.0,9743 Adams Drive Suite 398,Tucson,Wyoming,82128,USA,67,Female,High,New,Excellent,5.0,3684289,95572
34803,Alexis Todd,Sophia3@gmail.com,6555284000.0,210 Pierce Tunnel,New Orleans,North Carolina,27465,USA,46,Female,Medium,Premium,Excellent,4.0,2881393,24423
34811,Bonnie Jones,Amy27@gmail.com,2741825800.0,941 Julie Cove Suite 991,Dallas,Minnesota,55868,USA,22,Male,Low,Regular,Good,4.0,2327706,98691
34814,Leslie Morton,Max89@gmail.com,7884140000.0,85197 Natalie Shore Suite 314,Chicago,Connecticut,87095,USA,20,Female,High,New,Average,2.0,6863148,46755
34820,George Peterson,James33@gmail.com,5520922600.0,52283 John Overpass Apt. 724,Frankfurt,Berlin,46253,Germany,39,Male,Low,Premium,Excellent,5.0,1294551,99779
34832,Tammy Wilkinson,Anthony14@gmail.com,9549063000.0,9550 Tina Stream Apt. 367,London,England,62120,UK,26,Male,High,Regular,Good,3.0,2780736,71217
34841,Manuel Franklin,Kimberly93@gmail.com,2705316000.0,312 Walker Highway,New York,Kansas,18668,USA,23,Male,High,Regular,Average,2.0,3375173,77481
34845,Crystal Patel,Kristina74@gmail.com,7086504400.0,13778 Erin Lights,Cologne,Berlin,4403,Germany,20,Male,Low,Premium,Excellent,5.0,2393877,65248
34846,Johnathan Rodriguez,Laura21@gmail.com,6271508500.0,57348 Daniel Roads Suite 271,Winnipeg,Ontario,93634,Canada,51,Female,High,Premium,Bad,1.0,1336157,32290
34852,Kimberly Vazquez,Adam85@gmail.com,6995256300.0,1969 Krista Causeway,San Francisco,Maine,95797,USA,23,Male,High,Regular,Bad,1.0,5160703,37853
34856,Heidi Greene,Adriana67@gmail.com,8698883000.0,9504 Jared Brook,Frankfurt,Berlin,90575,Germany,22,Male,Medium,Regular,Excellent,4.0,8046572,21896
34864,Haley Klein,Margaret53@gmail.com,8967772000.0,77558 Stephanie Pass Suite 882,Geelong,New South Wales,22085,Australia,21,Female,Medium,New,Excellent,4.0,6656511,56377
34874,Tyler Kelly,Lindsey30@gmail.com,5500409000.0,1785 Robin Flat,Boston,Georgia,41892,USA,23,Male,High,Regular,Bad,1.0,2228753,89800
34877,Susan Lewis,Samantha57@gmail.com,4478494700.0,357 Bryan Estate Apt. 529,Newcastle,New South Wales,38824,Australia,28,Male,Low,Premium,Excellent,5.0,3456011,36477
34886,Catherine Collins,Meghan58@gmail.com,5661127000.0,02306 Wesley Pine Suite 557,San Francisco,Maine,21546,USA,26,Male,High,Regular,Average,2.0,3779321,18611
34888,Joshua Smith,Kevin47@gmail.com,4165486800.0,9819 Williams Haven Apt. 711,Chicago,Connecticut,1340,USA,34,Male,Medium,Regular,Good,3.0,6600860,62448
34889,Kimberly Gibson,Lisa42@gmail.com,9360674000.0,2658 Jenkins Trace Apt. 220,Tucson,South Carolina,29239,USA,46,Male,Low,Premium,Average,2.0,9450652,20914
34898,Robert Gonzales,Lauren34@gmail.com,4757605000.0,55950 Breanna Manor Suite 882,Oshawa,Ontario,54998,Canada,25,Female,High,Regular,Good,3.0,7122367,31198
34904,Debra Simpson,Judith94@gmail.com,1700537600.0,138 Martin Mill,Edmonton,Ontario,71199,Canada,55,Male,Low,Regular,Good,4.0,7397500,96908
34906,Kayla Thomas,Alexander3@gmail.com,6495732000.0,14821 Maldonado Island,Chicago,Connecticut,83485,USA,24,Male,Low,Premium,Excellent,5.0,1689729,15415
34909,Michael Alexander,Jackson38@gmail.com,5796500000.0,7089 James Ports,Sheffield,England,33910,UK,22,Male,Low,Regular,Excellent,5.0,7415705,62625
34915,Trevor Sparks,Michael72@gmail.com,8241839000.0,8543 Parker Villages Suite 917,Portsmouth,England,32240,UK,19,Female,Medium,Regular,Excellent,4.0,5653329,21705
34916,Sheila Mccarthy,Joel36@gmail.com,5838674000.0,46394 Matthew Union Apt. 576,Brighton,England,32724,UK,24,Male,High,Premium,Average,2.0,1142956,42295
34918,Michael Kennedy,Justin30@gmail.com,7652396500.0,992 Hanson Glens Suite 859,Düsseldorf,Berlin,35701,Germany,63,Female,Medium,New,Excellent,5.0,9361501,45376
34922,Ryan Barnes,Jared3@gmail.com,9821387000.0,50578 Sean Stravenue,Wollongong,New South Wales,20710,Australia,46,Female,High,Regular,Excellent,5.0,7382944,44583
34923,Rachel Howard,Miguel93@gmail.com,1425054300.0,5603 Dana Highway,New Orleans,Kansas,66738,USA,23,Male,Medium,New,Average,2.0,8147451,58254
34926,Suzanne Holland,Robert46@gmail.com,4854339000.0,310 Ricardo Throughway,Bendigo,New South Wales,19349,Australia,26,Male,Medium,Regular,Good,3.0,5485469,35519
34927,Christopher Robbins,Kevin55@gmail.com,2606143700.0,738 Jones Mission Apt. 145,Essen,Berlin,59958,Germany,21,Male,Medium,New,Bad,1.0,6803852,39336
34936,Robert Leonard,Brandon89@gmail.com,8115653000.0,252 Tucker Turnpike Suite 253,Fort Worth,New Mexico,77729,USA,19,Female,Medium,New,Bad,1.0,8765255,31794
34971,Richard Mullen,Travis57@gmail.com,4602153500.0,33335 Gary Glens Suite 970,San Francisco,Maine,36814,USA,26,Male,High,Regular,Average,2.0,4504555,74432
34980,Janet Wilson,Amy57@gmail.com,1353831600.0,3438 Kimberly Fork,Virginia Beach,Oklahoma,73128,USA,26,Male,Low,Regular,Good,4.0,1266033,53886
34994,Alexis Mccarthy,Joshua24@gmail.com,2625518800.0,44867 Yolanda Ridges,Colorado Springs,North Dakota,58064,USA,26,Male,Medium,New,Good,4.0,9919309,85605
35002,Thomas Adams,Cheryl64@gmail.com,1371395700.0,79969 Nicholas Field,Montreal,Ontario,71801,Canada,20,Female,Low,Regular,Excellent,4.0,4671295,16086
35008,Eric Caldwell,Dustin66@gmail.com,3975791000.0,75898 Liu Valley Apt. 583,Launceston,New South Wales,79210,Australia,45,Male,Low,New,Excellent,5.0,3329093,21298
35027,Carol Holder,Kristine51@gmail.com,6066106000.0,555 Schultz Village,Baltimore,Wisconsin,54743,USA,65,Male,Medium,Regular,Excellent,5.0,1985702,42892
35028,Brian Sawyer,Michele86@gmail.com,4830465000.0,95642 Pamela Junctions,Frankfurt,Berlin,25046,Germany,22,Male,Medium,Regular,Average,2.0,9052450,20496
35036,Matthew Johnson,Jessica31@gmail.com,8473484300.0,1937 Whitney Shoal,Portsmouth,England,34735,UK,19,Female,Medium,Regular,Excellent,4.0,1345847,52408
35048,Mr. James Strong Jr.,Laura22@gmail.com,4191777000.0,1099 Marquez Mill Apt. 899,Memphis,New Mexico,87483,USA,68,Male,High,Regular,Bad,1.0,6222371,99712
35049,Christina Juarez,Emily68@gmail.com,9680113000.0,95210 Mary Tunnel Apt. 951,Barrie,Ontario,58909,Canada,26,Male,Medium,Regular,Good,4.0,4981632,43228
35060,Mrs. Christina Hart MD,Brenda91@gmail.com,5019421000.0,8521 Baker Junctions,Memphis,Oklahoma,73099,USA,26,Female,Medium,Regular,Good,4.0,2724593,63778
35064,Michael Smith MD,Juan82@gmail.com,2147781600.0,756 Roberson Lock Apt. 244,San Francisco,Kentucky,40760,USA,32,Female,Low,Premium,Excellent,5.0,1930695,93014
35066,Michelle Beasley,Tony63@gmail.com,4062708200.0,9869 Mercado Flat,Frankfurt,Berlin,51155,Germany,22,Female,Medium,Regular,Bad,1.0,6444393,74262
35068,Deborah Moon,Travis34@gmail.com,5625175000.0,1128 Cruz Course Suite 357,Chicago,Connecticut,41340,USA,20,Female,High,Premium,Average,2.0,7135020,87684
35070,Brittany Oconnor,Sarah60@gmail.com,2625116400.0,405 Sarah Hollow Suite 257,Minneapolis,Rhode Island,2806,USA,26,Male,High,Regular,Good,4.0,2486999,29161
35086,Alexis Dean,April74@gmail.com,9818928000.0,048 Henderson Cape,Birmingham,England,82049,UK,34,Male,Low,New,Good,4.0,1569986,66880
35090,Dr. Rebecca Diaz DVM,Matthew47@gmail.com,9097804000.0,2881 Strong Meadows,Newcastle,New South Wales,83685,Australia,54,Female,High,New,Average,2.0,2158393,23805
35105,Maria Morgan,Kevin84@gmail.com,3392121000.0,15257 Sarah Street Apt. 204,Barrie,Ontario,85286,Canada,20,Male,High,New,Good,3.0,8768002,63409
35114,Elizabeth Ruiz,Karen78@gmail.com,1432566700.0,5601 Jones Isle Apt. 552,Detroit,Wyoming,82817,USA,56,Male,High,Regular,Excellent,4.0,7783383,40555
35131,Charles Ramirez,Diane7@gmail.com,5070199000.0,260 Joseph Turnpike Apt. 846,Albury-Wodonga,New South Wales,42981,Australia,47,Male,Medium,Regular,Excellent,4.0,1274273,98317
35134,Ryan Brown,Stephanie60@gmail.com,8650884000.0,20889 Craig Circle Apt. 921,Chicago,Mississippi,39508,USA,18,Male,Medium,Regular,Excellent,5.0,5359290,59655
35136,Michael Johnston,Cynthia16@gmail.com,5656791000.0,406 Rebecca Pine Apt. 073,New York,Kansas,33685,USA,23,Male,Medium,New,Excellent,4.0,2235289,79372
35137,Timothy Murphy,Stephanie35@gmail.com,6094222000.0,341 Ward Course,Hamburg,Berlin,49993,Germany,52,Female,Medium,Premium,Good,4.0,7978604,42626
35149,Barbara Mckee,Molly49@gmail.com,1593790600.0,2229 Lee Villages,Portsmouth,England,92918,UK,24,Male,Medium,Regular,Bad,1.0,9771244,89229
35155,Erik Cummings,Kristin22@gmail.com,6913498600.0,4680 Blair Forks,San Francisco,Maine,32810,USA,26,Male,High,Regular,Bad,1.0,1026866,27267
35157,Philip Rodriguez,Cameron83@gmail.com,8164953000.0,3425 Harris Path Apt. 888,Ottawa,Ontario,37328,Canada,61,Female,Medium,Premium,Average,2.0,1478091,84582
35159,Katherine Bean,William56@gmail.com,8442110000.0,799 Alex Island Suite 182,San Francisco,Maine,12859,USA,26,Male,High,Regular,Excellent,5.0,2685313,93498
35187,Steve Barrera,Dawn74@gmail.com,9008992000.0,664 Becky Lakes Suite 234,Fresno,Wyoming,82117,USA,26,Male,Medium,Regular,Good,3.0,5594956,29817
35205,Sierra Medina,Vanessa72@gmail.com,6068481500.0,48578 Ryan Junction,Boston,Georgia,30165,USA,23,Male,High,Regular,Excellent,5.0,6760372,56034
35226,Jeremy Rice,Stacy69@gmail.com,4202931200.0,8100 Janet Alley,Manchester,England,91441,UK,52,Male,Medium,Premium,Excellent,5.0,5708097,10289
35230,Susan Leon,Tiffany9@gmail.com,3647033000.0,59112 Peterson Extension,Kansas City,Missouri,65339,USA,20,Male,Low,Premium,Average,2.0,2703687,51788
35232,Roberta Foley,Latoya6@gmail.com,9172115000.0,349 Bishop Garden,Chicago,Connecticut,35986,USA,34,Male,Low,Premium,Good,4.0,6809184,76349
35234,Rachel Chan,Anthony12@gmail.com,9011317000.0,60764 Jeffrey Square Suite 075,Portsmouth,England,74476,UK,21,Male,Medium,Regular,Average,2.0,3244324,70685
35251,Peter Shelton,Charles2@gmail.com,8306709000.0,986 Gary Keys Suite 373,Halifax,Ontario,52496,Canada,20,Female,Low,Premium,Average,2.0,6774232,69621
35279,Jordan Reeves,Jonathan1@gmail.com,8187333000.0,3138 Turner Mills,Darwin,New South Wales,32732,Australia,26,Male,High,Regular,Good,4.0,2178321,61983
35295,Chelsea Williams,Lisa78@gmail.com,8915678000.0,304 Luis Drive,Edinburgh,England,59760,UK,26,Male,Medium,Regular,Good,3.0,4228180,60040
35297,Mr. Jacob Johnson,Eric22@gmail.com,6161013000.0,8987 Marsh Mall Apt. 645,Vancouver,Ontario,19301,Canada,51,Male,High,Premium,Good,4.0,1103201,64607
35298,Allison Johns,Jeffrey80@gmail.com,7466456000.0,8917 Jordan Ports Apt. 961,Boston,Georgia,70851,USA,23,Female,High,Regular,Excellent,5.0,7783052,96848
35307,Denise Owens,Robert50@gmail.com,4167965200.0,572 Lawson Creek Suite 509,Chicago,Connecticut,11850,USA,20,Male,Medium,Premium,Bad,1.0,5069529,84590
35308,Amber Smith,Travis4@gmail.com,7918883000.0,594 Lydia Gardens,Melbourne,New South Wales,18853,Australia,46,Male,Low,New,Excellent,4.0,2990648,40921
35315,Jessica Bass,Michael15@gmail.com,9071014000.0,51415 Teresa Ferry,London,Ontario,79864,Canada,36,Female,Low,Premium,Excellent,4.0,5710123,39598
35323,Catherine Warner,Shannon21@gmail.com,1731272600.0,70829 Kramer Ridge,Chicago,Connecticut,74643,USA,20,Male,Medium,Regular,Bad,1.0,5944649,24106
35333,Bobby Anderson,Samantha70@gmail.com,2727944700.0,08630 Aguirre Circle,Toronto,Ontario,99261,Canada,34,Female,Low,Regular,Good,4.0,2200131,49774
35365,Scott Adams,Amber82@gmail.com,9704472000.0,73983 Fuentes Rapid,Leeds,England,51243,UK,56,Female,Low,New,Good,4.0,2950303,48673
35372,Adam Bonilla PhD,Sarah37@gmail.com,7211527000.0,98900 Tyler Brooks Suite 885,Washington,Nevada,89431,USA,48,Female,Medium,Premium,Good,3.0,4280638,87124
35388,Derrick Reed,Alexis28@gmail.com,4302552000.0,734 Tony Roads Suite 182,Duisburg,Berlin,43572,Germany,54,Female,Low,Premium,Good,3.0,4334095,65668
35416,Lori Taylor,Brandon84@gmail.com,2449707500.0,638 Sarah Divide Suite 854,Chicago,Connecticut,32507,USA,34,Male,Low,New,Good,3.0,3170624,55824
35436,Robert Farmer,Morgan86@gmail.com,3378515200.0,451 Jessica Place,Liverpool,England,49644,UK,40,Male,Low,New,Bad,1.0,7807497,90731
35458,Lisa Blake,Russell97@gmail.com,2825850400.0,1050 Rachael Groves,Bendigo,New South Wales,64836,Australia,22,Female,Medium,Regular,Good,3.0,2165802,46026
35466,Jeffrey Cobb,Briana84@gmail.com,8881942000.0,9559 Davis Flats Apt. 033,Frankfurt,Berlin,73639,Germany,22,Male,Low,New,Bad,1.0,1444662,56935
35472,James Wiggins,Wendy92@gmail.com,5045841000.0,430 Nicholson Island Apt. 930,Montreal,Ontario,67624,Canada,34,Male,Low,Regular,Good,4.0,6312790,78678
35495,Kathryn Gaines,Jeffrey52@gmail.com,5891468000.0,32603 Davis Station Suite 094,Toronto,Ontario,21427,Canada,35,Male,Low,New,Good,3.0,6175812,26538
35497,Kimberly Blair,James70@gmail.com,3253328000.0,097 Angela Landing Suite 129,San Francisco,Maine,24366,USA,26,Male,High,Regular,Average,2.0,8126032,60052
